epoch,loss,
1,0.08610709978378979,
2,0.07169685275319437,
3,0.04915388931591086,
4,0.0330646500871441,
5,0.029287020567905254,
6,0.026232315737495498,
7,0.023816507296734842,
8,0.02817620871466671,
9,0.03119227028678192,
10,0.027592878038196655,
11,0.026551568338281383,
12,0.024968157881216792,
13,0.02451312318315683,
14,0.024256248012193827,
15,0.023755442585004304,
16,0.023241760352650805,
17,0.022438439632696948,
18,0.02307811664873457,
19,0.022222781981503584,
20,0.021696559102187332,
21,0.021717917401085526,
22,0.021744196871142638,
23,0.021737678308006318,
24,0.02096487821005569,
25,0.02085576427164162,
26,0.020850283061929726,
27,0.02082440749941182,
28,0.02075425691498143,
29,0.02105899287559665,
30,0.020426074245518542,
31,0.020418718444432715,
32,0.020044864752550007,
33,0.01984122537623736,
34,0.019636182190463574,
35,0.020120449559252022,
36,0.019500975590281276,
37,0.01944219792750373,
38,0.01952672358672479,
39,0.018935360788256885,
40,0.01880357697691658,
41,0.018531685658279923,
42,0.018531015135052578,
43,0.018511889604883654,
44,0.01869174238103655,
45,0.018471563343556967,
46,0.018190451191020116,
47,0.018069878571915374,
48,0.018182066119905926,
49,0.018266661132000855,
50,0.01731725551666297,
51,0.01778565088697762,
52,0.017421529999205144,
53,0.01751082021713952,
54,0.017505505491917824,
55,0.017568807115774774,
56,0.017100657156105682,
57,0.017134221067980498,
58,0.01707049133714423,
59,0.01789724248526817,
60,0.01715160547662887,
61,0.01722832432012283,
62,0.016758380020254246,
63,0.01658111579715389,
64,0.01684128231540905,
65,0.016510664212408474,
66,0.016201808070349818,
67,0.016166643456460378,
68,0.01649104175083082,
69,0.016345464410632986,
70,0.01664534386479396,
71,0.01567986882134108,
72,0.016638777302588906,
73,0.016301431703453727,
74,0.015558778102459384,
75,0.015950408966759963,
76,0.015495030749526252,
77,0.01580922476595181,
78,0.01574942274938793,
79,0.015537988609416157,
80,0.01534705320118374,
81,0.015006038123336262,
82,0.01493424218596747,
83,0.01516995471354273,
84,0.015860793457899765,
85,0.014767101950955272,
86,0.015209025247208012,
87,0.014824320614337807,
88,0.014820136483856218,
