epoch,loss,
1,0.09802146849457591,
2,0.09533677220391679,
3,0.09312713661907994,
4,0.08956355605146812,
5,0.09645589030534678,
6,0.13756124006543727,
7,0.20114953109085146,
8,0.20106340711179518,
9,0.2004597458682643,
10,0.16781736277969156,
11,0.146213665579757,
12,0.14114091925609312,
13,0.14452699830596125,
14,0.14426099798649836,
15,0.14660189122371253,
16,0.1451503483203223,
17,0.14869201720246783,
18,0.17744453582013783,
19,0.18262859121191335,
20,0.16968792242417613,
21,0.17555674643308092,
22,0.17453825753320448,
23,0.18556712553051685,
24,0.19276979719686702,
25,0.12282373837988787,
26,0.11787125594611572,
27,0.10904482329198661,
28,0.10921693831449707,
29,0.11000747020253569,
30,0.11384458833956469,
31,0.12271609415231007,
32,0.20098574977344366,
33,0.2292186866148656,
34,0.23340745773356672,
35,0.1844305785465379,
36,0.16198885930505896,
37,0.1665145592776188,
38,0.16244851759626303,
39,0.15128359801153038,
40,0.1557396666747425,
41,0.1547695442944449,
42,0.1373384163078503,
43,0.13455054009180173,
44,0.14448295913074663,
45,0.13116126668823877,
46,0.1299059560929108,
47,0.1295243363490606,
48,0.13028683623702342,
49,0.10084123826862486,
50,0.09964258819299002,
51,0.11006869123028644,
52,0.13854820147051278,
53,0.15283711360662963,
54,0.1766622032249594,
55,0.1775957632066127,
56,0.19060646128573036,
57,0.19079177752576504,
58,0.18803546522267725,
59,0.18734383136326319,
60,0.17449089264906667,
61,0.1791902860758612,
62,0.1703919206126196,
63,0.15941653106292078,
64,0.17162940408905955,
65,0.15201932350815028,
66,0.1300112504850409,
67,0.11931617362486445,
68,0.1148097578998976,
69,0.10969702708212338,
70,0.12994996516402027,
71,0.14718059203121503,
72,0.1430604776740307,
73,0.13426380621452944,
74,0.12265417457701812,
75,0.12674503649499563,
76,0.12392524771053084,
77,0.12467254822075541,
78,0.1206903807917674,
79,0.10984280742908786,
80,0.10287650829079056,
81,0.09395307479129067,
82,0.10140724558258683,
83,0.1054920799648545,
84,0.106581822381924,
85,0.11293423806079193,
86,0.14254845678927355,
87,0.13084314435626854,
88,0.11533679915584684,
89,0.11156474220994235,
90,0.11684318060227794,
91,0.1351506311257355,
92,0.11298451731729692,
93,0.11391866368409058,
94,0.1202668524569678,
95,0.12843681880296223,
96,0.1194538577988932,
97,0.11179048346648493,
98,0.11143823717618882,
99,0.10677930644815826,
100,0.11005183641237384,
