epoch,loss,
1,0.0543030043712506,
2,0.03366475549523015,
3,0.02954215185761458,
4,0.027446593115270475,
5,0.026008804313322188,
6,0.025313314163336625,
7,0.024067158363867257,
8,0.023066401780187276,
9,0.02251112006426228,
10,0.02222728509864504,
11,0.02182033807559288,
12,0.020985595101662886,
13,0.020701329584123424,
14,0.020443378232491122,
15,0.01979868640493437,
16,0.01893217326666902,
17,0.01848244613349562,
18,0.01883316549212555,
19,0.01824024369662812,
20,0.01769632952856581,
21,0.017860652528049692,
22,0.01777826674291569,
23,0.017672695700051207,
24,0.01732485038417473,
25,0.017124631703316833,
26,0.016998178315913538,
27,0.016727391470756987,
28,0.01707565382654923,
29,0.0167833031178984,
30,0.017130210975794372,
31,0.01680938279290523,
32,0.01640786033464575,
33,0.01633703571659824,
34,0.01640372750892034,
35,0.016255099909929273,
36,0.016105154780157834,
37,0.016013429054993724,
38,0.016060592374794708,
39,0.01570698186459516,
40,0.015839300103207096,
41,0.01565610459267257,
42,0.0157567557053429,
43,0.015614282255131166,
44,0.015649279802946493,
45,0.01567248437970594,
46,0.01537205365014576,
47,0.015399780358175994,
48,0.015470396219750162,
49,0.015520756567126275,
50,0.014868126766629724,
51,0.015143650774879726,
52,0.015181710940379005,
53,0.015027485931264213,
54,0.014953800623809398,
55,0.015224665606937018,
56,0.015046312089183536,
57,0.01513580824189565,
58,0.014858230571325605,
59,0.014792997492777004,
60,0.014826522478752545,
61,0.014773385501016048,
62,0.014664834139013158,
63,0.014602853504805977,
64,0.01466059555095645,
65,0.01477091666763246,
66,0.014590102338648275,
67,0.014550269363718778,
68,0.014592108468054914,
69,0.014678518544939621,
70,0.014824435100032141,
71,0.014327660256287638,
72,0.014590327490441379,
73,0.014453704356512189,
74,0.014200411941568545,
75,0.01452673658869156,
76,0.014208446865602948,
77,0.014870588578068061,
78,0.014386308926276044,
79,0.014151747047995917,
80,0.014368939535391999,
81,0.01414258769749005,
82,0.014093935316046573,
83,0.014400414047986677,
84,0.01438405040710518,
85,0.014074297413995948,
86,0.01436302509987272,
87,0.014642287280831777,
88,0.014555302432910833,
89,0.0143218143769485,
90,0.014219547934098884,
91,0.014326695102226748,
92,0.014145207219730171,
93,0.014173208563052634,
94,0.014113185386345142,
95,0.014064455492395676,
96,0.01411016465703837,
97,0.013972129324440386,
98,0.014125415526684807,
99,0.01382901298219485,
100,0.014085232227754233,
101,0.013923686902853156,
102,0.013856402896663678,
103,0.013890932648719512,
104,0.014014221032759611,
105,0.013826075586737171,
106,0.014306593382737248,
107,0.013862324297334763,
108,0.013952351342906068,
109,0.014034136570914669,
110,0.01401344301320966,
111,0.013887657973564378,
112,0.01377042455903377,
113,0.0143029227154482,
114,0.014174433998886385,
115,0.014640794783176656,
116,0.013960965092548652,
117,0.013941253808011062,
118,0.013856371151327162,
119,0.013898679279486856,
120,0.013861837145319104,
121,0.013802494814004146,
122,0.013723031746863294,
123,0.013856751224930774,
124,0.013834204627323385,
125,0.013941088596843617,
126,0.014165268696614967,
127,0.013816823385921266,
128,0.013779525903832324,
129,0.013943479173810306,
130,0.013542494281271768,
131,0.013702426799072943,
132,0.013652489309999212,
133,0.013878311255018944,
134,0.013905433010820903,
135,0.01394628767660392,
136,0.01391480529068044,
137,0.013979758548324908,
138,0.013756821330653693,
139,0.013754461699282565,
140,0.013578049388403375,
141,0.013870285122723942,
142,0.013852905184797336,
143,0.01374747921456088,
144,0.013395436727543198,
145,0.01355914058833176,
146,0.013644749416890577,
147,0.018168638348675395,
148,0.01736328011180089,
149,0.015590256690017582,
150,0.014955384584292917,
151,0.014497611829740756,
152,0.014280671536489643,
153,0.014237852065583138,
154,0.013951973549917314,
155,0.01395293445983692,
156,0.013915686829273449,
157,0.013903818824402238,
158,0.013652881684614402,
159,0.013626967697481274,
160,0.013695175853712984,
161,0.013748290097829982,
162,0.014062634495569538,
