epoch,loss,
1,0.046649895542321795,
2,0.02987253680267612,
3,0.02481203501645508,
4,0.021899425172589818,
5,0.01991882464226588,
6,0.018893904209016068,
7,0.017747437461525715,
8,0.016696280256839103,
9,0.016000986404664998,
10,0.015708818977548143,
11,0.015355337889979018,
12,0.0145108046522825,
13,0.014308490191730222,
14,0.014024270204624092,
15,0.013710567261660278,
16,0.013258576841035765,
17,0.012877026814215011,
18,0.013139666860974102,
19,0.012868466176117557,
20,0.012282776994224278,
21,0.01227514852485136,
22,0.012167005166858069,
23,0.011961057543667148,
24,0.011763221580817796,
25,0.01152851936831675,
26,0.011396772782756663,
27,0.011206719148128442,
28,0.011324837733265047,
29,0.011170937071386514,
30,0.01117840532331967,
31,0.010911072429984018,
32,0.010714812816201047,
33,0.010549105055127236,
34,0.0105524679367206,
35,0.010354711463136684,
36,0.010223877797170038,
37,0.010243882268797017,
38,0.010182557433215843,
39,0.010002289161285337,
40,0.00990146129279596,
41,0.009841497941519348,
42,0.009767843464014913,
43,0.00969424885083389,
44,0.009718717422530195,
45,0.009647010452815186,
46,0.009435589630801069,
47,0.009466434432136019,
48,0.009480273150192708,
49,0.009447937970659553,
50,0.009038756687835698,
51,0.009171566833867788,
52,0.009214476804186168,
53,0.008921042913880824,
54,0.008909547233361752,
55,0.00895808323439629,
56,0.008908157388299994,
57,0.00892985752530401,
58,0.00880658162529933,
59,0.008677371874308356,
60,0.008696662467660309,
61,0.008652478931632256,
62,0.008521936315563899,
63,0.008461399526824604,
64,0.00853326573830485,
65,0.008478770768459465,
66,0.008384071117024938,
67,0.008448252547859166,
68,0.008327832605496457,
69,0.008328050640979249,
70,0.008420038714263129,
71,0.00814436112570407,
72,0.008220083887245294,
73,0.008127536288177702,
74,0.008075837045091338,
75,0.008179876407356176,
76,0.007922772952251656,
77,0.008156062431678135,
78,0.007933578667513912,
79,0.007823148941824933,
80,0.0079640685269809,
81,0.007777691441247912,
82,0.00773831525519798,
83,0.007904416361994114,
84,0.007785953436689278,
85,0.00774943250089032,
86,0.007766605691550625,
87,0.007706350182124661,
88,0.0076532780381201645,
89,0.007613853149739132,
90,0.007605019519986535,
91,0.007690394505479419,
92,0.007653017584965785,
93,0.007579418847143999,
94,0.007531239750892917,
95,0.0074354988516742914,
96,0.007485671137742448,
97,0.007382667521471953,
98,0.00744721600211486,
99,0.0072587586454127715,
100,0.007334972255905641,
